Warning: Permanently added '[localhost]:7284' (ED25519) to the list of known hosts.
2024/05/18 14:43:34 ignoring optional flag "sandboxArg"="0"
2024/05/18 14:43:34 parsed 1 programs
syzkaller login: [  585.403049][ T6171] cgroup: Unknown subsys name 'net'
[  661.073808][    C0] RDX: 0000000000000000 RSI: 0000000000000000 RDI: ffffffff811d1a91
[  661.073824][    C0] RBP: ffff88807dc05d00 R08: 0000000000000001 R09: 0000000000000001
[  661.073841][    C0] R10: ffff88807dc05c28 R11: 0000000000000000 R12: ffff88800db84380
[  661.073858][    C0] R13: 0000000000000246 R14: ffff88800fd0d300 R15: 0000000000000200
[  661.073877][    C0]  ? __rcu_read_unlock+0xf1/0x1b0
[  661.073910][    C0]  ? __rcu_read_unlock+0xf1/0x1b0
[  661.073942][    C0]  ? __pfx_ip6_output+0x10/0x10
[  661.073988][    C0]  ndisc_send_skb+0x55a/0xe00
[  661.074036][    C0]  ? __pfx_dst_output+0x10/0x10
[  661.074083][    C0]  ndisc_send_rs+0x7f/0x2c0
[  661.074109][    C0]  addrconf_rs_timer+0x15c/0x3f0
[  661.074153][    C0]  ? __pfx_addrconf_rs_timer+0x10/0x10
[  661.074198][    C0]  call_timer_fn+0xb8/0x3b0
[  661.074239][    C0]  ? __pfx_addrconf_rs_timer+0x10/0x10
[  661.074283][    C0]  __run_timers+0x34c/0x4f0
[  661.074327][    C0]  run_timer_softirq+0x9f/0x130
[  661.074369][    C0]  __do_softirq+0xca/0x3c8
[  661.074397][    C0]  irq_exit_rcu+0x8d/0xb0
[  661.074422][    C0]  sysvec_apic_timer_interrupt+0x7e/0x90
[  661.074463][    C0]  </IRQ>
[  661.074471][    C0]  <TASK>
[  661.074479][    C0]  asm_sysvec_apic_timer_interrupt+0x1f/0x30
[  661.074518][    C0] RIP: 0010:generic_exec_single+0x13c/0x190
[  661.074552][    C0] Code: da 83 09 00 31 f6 4c 89 e7 e8 50 e3 ff ff 4c 89 f7 2e e8 b7 f7 cf 03 31 f6 4c 89 e7 e8 7d e4 ff ff e8 c8 82 09 00 fb 45 31 e4 <e9> 40 ff ff ff e8 da 5d 06 00 90 0f 0b 90 e9 6e ff ff ff e8 cc 5d
[  661.074580][    C0] RSP: 0018:ffff88800fdb3cd0 EFLAGS: 00000246
[  661.074680][    C0] RAX: 00000000000007e7 RBX: 0000000000000200 RCX: 0000000000000040
[  661.074696][    C0] RDX: 0000000000000000 RSI: 0000000000000000 RDI: ffffffff81236118
[  661.074713][    C0] RBP: ffff88800fdb3cf0 R08: 0000000000000001 R09: 0000000000000001
[  661.074729][    C0] R10: ffff88800fdb3c20 R11: 0000000000000000 R12: 0000000000000000
[  661.074745][    C0] R13: ffff88800fdb3d00 R14: ffff88800fdb3d58 R15: ffff88800fdb3d58
[  661.074766][    C0]  ? generic_exec_single+0x138/0x190
[  661.074794][    C0]  ? __pfx_remote_function+0x10/0x10
[  661.074830][    C0]  smp_call_function_single+0x188/0x200
[  661.074857][    C0]  ? __pfx_remote_function+0x10/0x10
[  661.074893][    C0]  ? __pfx___perf_install_in_context+0x10/0x10
[  661.074935][    C0]  task_function_call+0x6a/0xc0
[  661.074966][    C0]  ? __pfx___perf_install_in_context+0x10/0x10
[  661.075009][    C0]  perf_install_in_context+0x14f/0x2c0
[  661.075056][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.075097][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.075134][    C0]  ? __sanitizer_cov_trace_const_cmp8+0x1c/0x30
[  661.075174][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.075212][    C0]  __do_sys_perf_event_open+0x11ed/0x1c30
[  661.075257][    C0]  ? __might_fault+0x8d/0xc0
[  661.075290][    C0]  __x64_sys_perf_event_open+0x27/0x40
[  661.075319][    C0]  x64_sys_call+0x15ea/0x20b0
[  661.075358][    C0]  do_syscall_64+0xc3/0x200
[  661.075400][    C0]  entry_SYSCALL_64_after_hwframe+0x77/0x7f
[  661.075431][    C0] RIP: 0033:0x7f9b3368fd6d
[  661.075449][    C0] Code: c3 e8 97 2b 00 00 0f 1f 80 00 00 00 00 f3 0f 1e fa 48 89 f8 48 89 f7 48 89 d6 48 89 ca 4d 89 c2 4d 89 c8 4c 8b 4c 24 08 0f 05 <48> 3d 01 f0 ff ff 73 01 c3 48 c7 c1 b0 ff ff ff f7 d8 64 89 01 48
[  661.075473][    C0] RSP: 002b:00007f9b344cf028 EFLAGS: 00000246 ORIG_RAX: 000000000000012a
[  661.075496][    C0] RAX: ffffffffffffffda RBX: 00007f9b337cbf80 RCX: 00007f9b3368fd6d
[  661.075513][    C0] RDX: 0000000000000000 RSI: 0000000000000000 RDI: 00000000200000c0
[  661.075529][    C0] RBP: 00007f9b336f14cd R08: 0000000000000000 R09: 0000000000000000
[  661.075545][    C0] R10: ffffffffffffffff R11: 0000000000000246 R12: 0000000000000000
[  661.075562][    C0] R13: 000000000000000b R14: 00007f9b337cbf80 R15: 00007f9b344af000
[  661.075583][    C0]  </TASK>
2024/05/18 14:44:52 executed programs: 125

VM DIAGNOSIS:
16:44:50  Registers:
info registers vcpu 0
RAX=0000000000000000 RBX=ffffffff85f831c7 RCX=ffffffff84ef5361 RDX=ffff88800db84380
RSI=0000000000000025 RDI=0000000000000001 RBP=fffffe000000d918 RSP=fffffe000000d918
R8 =ffffffff85f831c6 R9 =fffffe000000dbc0 R10=0000000000000063 R11=0000000080050033
R12=fffffe000000d998 R13=0000000000000063 R14=fffffe000000dbc0 R15=ffffffff85f831c6
RIP=ffffffff8129bf10 RFL=00000012 [----A--] CPL=0 II=0 A20=1 SMM=0 HLT=0
ES =0000 0000000000000000 00000000 00000000
CS =0010 0000000000000000 ffffffff 00a09b00 DPL=0 CS64 [-RA]
SS =0000 0000000000000000 00000000 00000000
DS =0000 0000000000000000 00000000 00000000
FS =0000 00007f9b344cf640 00000000 00000000
GS =0000 ffff88807dc00000 00000000 00000000
LDT=0000 0000000000000000 00000000 00000000
TR =0040 fffffe0000003000 00004087 00008b00 DPL=0 TSS64-busy
GDT=     fffffe0000001000 0000007f
IDT=     fffffe0000000000 00000fff
CR0=80050033 CR2=00007fe359c86000 CR3=000000000f840004 CR4=00770ef0
DR0=0000000000000000 DR1=0000000000000000 DR2=0000000000000000 DR3=0000000000000000 
DR6=00000000ffff0ff0 DR7=0000000000000400
EFER=0000000000000d01
FCW=037f FSW=0000 [ST=0] FTW=00 MXCSR=00001f80
FPR0=0000000000000000 0000 FPR1=0000000000000000 0000
FPR2=0000000000000000 0000 FPR3=0000000000000000 0000
FPR4=0000000000000000 0000 FPR5=0000000000000000 0000
FPR6=0000000000000000 0000 FPR7=0000000000000000 0000
Opmask00=00000000ffffffff Opmask01=000000000001dffe Opmask02=000000000001ffff Opmask03=0000000000000000
Opmask04=0000000000000000 Opmask05=0000000000000000 Opmask06=0000000000000000 Opmask07=0000000000000000
ZMM00=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM01=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b344cee40 0000003000000028
ZMM02=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b344cee90
ZMM03=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b344cee90 00007f9b344cee90
ZMM04=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b344ceecf
ZMM05=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b336f1468 00007ffe0b0f0330
ZMM06=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007f9b336be94a 00007ffe0b0f04b0
ZMM07=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00007ffe0b0f0420 0000000000000000
ZMM08=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM09=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM10=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM11=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM12=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM13=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM14=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM15=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM16=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM17=0000000000000000 0000000000000000 0000000000000000 0000000000000000 6565656565656565 6565656565656565 6565656565656565 6565656565656565
ZMM18=0000000000000000 0000000000000000 0000000000000000 0000000000000000 6b636568635f6c61 6e72756f6a2c6c6f 722d746e756f6d65 723d73726f727265
ZMM19=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0e06000d063a0904 0b17100a0f2c0904 0b17100a0f3d0411 04012c130a09170a
ZMM20=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000000000c0 0000000000000002 0000000000000000
ZMM21=0000000000000000 0000000000000000 0000000000000000 000000524f525245 0000000000000000 0000000000000000 0000000000000000 00524f5252450040
ZMM22=0000000000000000 0000000000000000 0000000000000000 00e800a800000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM23=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM24=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000fffffffe 0000000000000000 0000000000000000
ZMM25=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM26=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM27=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM28=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM29=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM30=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM31=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
info registers vcpu 1
RAX=00000000b331f840 RBX=0000000000000004 RCX=0000000000000001 RDX=0000000000000171
RSI=0000000000000001 RDI=00000171b3274150 RBP=ffff888009aebda0 RSP=ffff888009aebda0
R8 =0000000000000001 R9 =0000000000249f13 R10=0000000000000001 R11=0000000000000000
R12=0000000000000001 R13=ffffffff810a06b0 R14=0000000000000001 R15=ffffffff865c3700
RIP=ffffffff84f09a8f RFL=00000246 [---Z-P-] CPL=0 II=0 A20=1 SMM=0 HLT=0
ES =0000 0000000000000000 00000000 00000000
CS =0010 0000000000000000 ffffffff 00a09b00 DPL=0 CS64 [-RA]
SS =0018 0000000000000000 ffffffff 00c09300 DPL=0 DS   [-WA]
DS =0000 0000000000000000 00000000 00000000
FS =0000 0000000000000000 00000000 00000000
GS =0000 ffff88807dd00000 00000000 00000000
LDT=0000 0000000000000000 00000000 00000000
TR =0040 fffffe000003e000 00004087 00008b00 DPL=0 TSS64-busy
GDT=     fffffe000003c000 0000007f
IDT=     fffffe0000000000 00000fff
CR0=80050033 CR2=0000555583e849a8 CR3=000000000fbba006 CR4=00770ef0
DR0=0000000000000000 DR1=0000000000000000 DR2=0000000000000000 DR3=0000000000000000 
DR6=00000000ffff0ff0 DR7=0000000000000400
EFER=0000000000000d01
FCW=037f FSW=0000 [ST=0] FTW=00 MXCSR=00001fa0
FPR0=0000000000000000 0000 FPR1=0000000000000000 0000
FPR2=0000000000000000 0000 FPR3=0000000000000000 0000
FPR4=0000000000000000 0000 FPR5=0000000000000000 0000
FPR6=0000000000000000 0000 FPR7=0000000000000000 0000
Opmask00=0000000000000000 Opmask01=0000000000000000 Opmask02=0000000000000000 Opmask03=0000000000000000
Opmask04=0000000000000000 Opmask05=0000000000000000 Opmask06=0000000000000000 Opmask07=0000000000000000
ZMM00=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM01=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM02=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 40a121fde2eb3151
ZMM03=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 3f9805a1044ea0e0
ZMM04=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 732f6c61636f6c2f 7273752f3d485441
ZMM05=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 622f6c61636f6c2f 7273752f3a6e6962
ZMM06=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 73752f3a6e696273 2f7273752f3a6e69
ZMM07=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 6e69622f3a6e6962 732f3a6e69622f72
ZMM08=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000006 0000000000b76e01
ZMM09=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000253c4eb
ZMM10=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000003 0000000000b725d6
ZMM11=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000253c4ec
ZMM12=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000006 0000000000b76e07
ZMM13=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000253c4ea
ZMM14=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000004 0000000000b73197
ZMM15=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM16=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM17=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM18=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM19=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM20=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM21=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM22=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM23=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM24=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM25=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM26=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM27=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM28=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM29=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM30=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
ZMM31=0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
