
Debian GNU/Linux 11 syzkaller ttyS0

Warning: Permanently added '[localhost]:14393' (ED25519) to the list of known hosts.
2024/05/20 01:39:10 ignoring optional flag "sandboxArg"="0"
2024/05/20 01:39:10 parsed 1 programs
syzkaller login: [  239.357004][ T6181] cgroup: Unknown subsys name 'net'
[  307.962368][ T9102] netdevsim netdevsim3 netdevsim1: renamed from eth1
[  307.973282][   T45] netdevsim netdevsim4 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.001080][ T9102] netdevsim netdevsim3 netdevsim2: renamed from eth2
[  308.011063][ T9102] netdevsim netdevsim3 netdevsim3: renamed from eth3
[  308.021364][ T9914] netdevsim netdevsim0 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.026789][ T9779] netdevsim netdevsim7 netdevsim0: renamed from eth0
[  308.028507][ T9779] netdevsim netdevsim7 netdevsim1: renamed from eth1
[  308.030294][ T9779] netdevsim netdevsim7 netdevsim2: renamed from eth2
[  308.042510][ T9107] 8021q: adding VLAN 0 to HW filter on device batadv0
[  308.059830][   T45] netdevsim netdevsim4 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.063083][ T9779] netdevsim netdevsim7 netdevsim3: renamed from eth3
[  308.143733][ T9914] netdevsim netdevsim0 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.164476][ T9107] veth0_vlan: entered promiscuous mode
[  308.180768][ T9107] veth1_vlan: entered promiscuous mode
[  308.243367][ T9914] netdevsim netdevsim0 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.300018][ T9914] netdevsim netdevsim0 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  308.317972][ T9107] veth0_macvtap: entered promiscuous mode
[  308.320306][ T9107] veth1_macvtap: entered promiscuous mode
[  308.329861][ T9779] 8021q: adding VLAN 0 to HW filter on device bond0
[  308.390479][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.391221][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.392020][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.392806][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.393460][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.394179][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.394838][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.395542][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.396197][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.396924][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.397591][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.398295][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.398949][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  308.399651][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  308.401679][ T9107] batman_adv: batadv0: Interface activated: batadv_slave_0
[  308.416223][ T9102] 8021q: adding VLAN 0 to HW filter on device bond0
[  308.426592][ T9779] 8021q: adding VLAN 0 to HW filter on device team0
[  308.430630][   T46] bridge0: port 1(bridge_slave_0) entered blocking state
[  308.431221][   T46] bridge0: port 1(bridge_slave_0) entered forwarding state
[  308.437504][ T9102] 8021q: adding VLAN 0 to HW filter on device team0
[  308.440435][   T46] bridge0: port 2(bridge_slave_1) entered blocking state
[  308.440983][   T46] bridge0: port 2(bridge_slave_1) entered forwarding state
[  308.450403][   T46] bridge0: port 1(bridge_slave_0) entered blocking state
[  308.450949][   T46] bridge0: port 1(bridge_slave_0) entered forwarding state
[  308.467312][ T1995] bridge0: port 2(bridge_slave_1) entered blocking state
[  308.467912][ T1995] bridge0: port 2(bridge_slave_1) entered forwarding state
[  308.504450][   T45] bridge_slave_1: left allmulticast mode
[  308.504927][   T45] bridge_slave_1: left promiscuous mode
[  308.505434][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.510557][   T45] bridge_slave_0: left allmulticast mode
[  308.511032][   T45] bridge_slave_0: left promiscuous mode
[  308.511565][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.520180][   T45] bridge_slave_1: left allmulticast mode
[  308.520637][   T45] bridge_slave_1: left promiscuous mode
[  308.521131][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.538405][   T45] bridge_slave_0: left allmulticast mode
[  308.538872][   T45] bridge_slave_0: left promiscuous mode
[  308.539368][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.541011][   T45] bridge_slave_1: left allmulticast mode
[  308.541465][   T45] bridge_slave_1: left promiscuous mode
[  308.542373][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.546180][   T45] bridge_slave_0: left allmulticast mode
[  308.546611][   T45] bridge_slave_0: left promiscuous mode
[  308.547074][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.552341][   T45] bridge_slave_1: left allmulticast mode
[  308.552801][   T45] bridge_slave_1: left promiscuous mode
[  308.553304][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.560946][   T45] bridge_slave_0: left allmulticast mode
[  308.561420][   T45] bridge_slave_0: left promiscuous mode
[  308.562146][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.564708][   T45] bridge_slave_1: left allmulticast mode
[  308.565167][   T45] bridge_slave_1: left promiscuous mode
[  308.565676][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.579652][   T45] bridge_slave_0: left allmulticast mode
[  308.580087][   T45] bridge_slave_0: left promiscuous mode
[  308.580892][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.593330][   T45] bridge_slave_1: left allmulticast mode
[  308.593813][   T45] bridge_slave_1: left promiscuous mode
[  308.594312][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  308.596954][   T45] bridge_slave_0: left allmulticast mode
[  308.597411][   T45] bridge_slave_0: left promiscuous mode
[  308.597915][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  308.621937][ T3434] Bluetooth: hci5: command tx timeout
[  308.701768][ T3434] Bluetooth: hci7: command tx timeout
[  308.782178][ T3434] Bluetooth: hci0: command tx timeout
[  309.021851][ T3434] Bluetooth: hci3: command tx timeout
[  309.022288][ T6258] Bluetooth: hci1: command tx timeout
[  309.181921][ T3434] Bluetooth: hci4: command tx timeout
[  309.270842][ T3434] Bluetooth: hci6: command tx timeout
[  309.747146][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  309.784169][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  309.835188][   T45] bond0 (unregistering): Released all slaves
[  309.839388][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  309.874571][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  309.914361][   T45] bond0 (unregistering): Released all slaves
[  309.918734][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  309.955960][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  309.993928][   T45] bond0 (unregistering): Released all slaves
[  309.998295][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  310.044167][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  310.083981][   T45] bond0 (unregistering): Released all slaves
[  310.088314][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  310.126411][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  310.173870][   T45] bond0 (unregistering): Released all slaves
[  310.177998][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  310.234214][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  310.283888][   T45] bond0 (unregistering): Released all slaves
[  310.306195][ T9102] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  310.307002][ T9102] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  310.312164][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.312976][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.313708][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.314481][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.315206][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.315956][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.316674][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.317441][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.318115][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.318821][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.319481][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.320173][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.320790][ T9107] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.321472][ T9107] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.322992][ T9107] batman_adv: batadv0: Interface activated: batadv_slave_1
[  310.325843][ T9914] netdevsim netdevsim0 netdevsim0: renamed from eth0
[  310.371000][ T9914] netdevsim netdevsim0 netdevsim1: renamed from eth1
[  310.380559][ T9914] netdevsim netdevsim0 netdevsim2: renamed from eth2
[  310.383600][ T9914] netdevsim netdevsim0 netdevsim3: renamed from eth3
[  310.393366][ T9107] netdevsim netdevsim1 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  310.394031][ T9107] netdevsim netdevsim1 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  310.394665][ T9107] netdevsim netdevsim1 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  310.395290][ T9107] netdevsim netdevsim1 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  310.506920][ T9102] 8021q: adding VLAN 0 to HW filter on device batadv0
[  310.550314][ T9102] veth0_vlan: entered promiscuous mode
[  310.573094][ T9102] veth1_vlan: entered promiscuous mode
[  310.599930][ T9914] 8021q: adding VLAN 0 to HW filter on device bond0
[  310.611299][ T9914] 8021q: adding VLAN 0 to HW filter on device team0
[  310.615231][    T9] bridge0: port 1(bridge_slave_0) entered blocking state
[  310.615739][    T9] bridge0: port 1(bridge_slave_0) entered forwarding state
[  310.619420][    T9] bridge0: port 2(bridge_slave_1) entered blocking state
[  310.619982][    T9] bridge0: port 2(bridge_slave_1) entered forwarding state
[  310.647407][ T9779] 8021q: adding VLAN 0 to HW filter on device batadv0
[  310.680698][ T9102] veth0_macvtap: entered promiscuous mode
[  310.683199][ T9102] veth1_macvtap: entered promiscuous mode
[  310.688550][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.689335][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.690027][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.690729][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.691381][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.692215][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.692848][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.693552][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.694225][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.694937][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.695611][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.696336][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.697007][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.697733][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.698406][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  310.699122][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.700625][ T9102] batman_adv: batadv0: Interface activated: batadv_slave_0
[  310.707359][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.708134][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.708843][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.709617][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.710333][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.711104][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.712064][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.712842][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.713508][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.714228][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.714896][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.715602][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.716261][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.716972][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.717646][ T9102] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  310.718358][ T9102] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  310.720732][ T9102] batman_adv: batadv0: Interface activated: batadv_slave_1
[  310.727321][ T9102] netdevsim netdevsim3 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  310.728026][ T9102] netdevsim netdevsim3 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  310.728714][ T9102] netdevsim netdevsim3 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
